order_item_id,order_id,product_id,quantity,unit_price
2557,1438,93,1,849
2558,1439,79,2,919
2559,1439,118,1,499
2560,1440,2,1,1219
2561,1440,10,1,13239
2562,1440,8,2,659
2563,1441,55,1,1309
2564,1442,96,1,2909
2565,1442,43,1,209
2566,1443,26,1,4509
2567,1444,106,1,419
2568,1444,28,1,1269
2569,1445,53,1,319
2570,1445,64,2,409
2571,1446,84,1,219
2572,1446,74,1,569
2573,1446,31,1,559
2574,1446,100,2,859
2575,1447,27,2,1069
2576,1447,66,2,399
2577,1447,42,1,1139
2578,1448,4,1,9779
2579,1448,32,1,1029
2580,1448,71,1,1049
2581,1448,90,1,1329
2582,1449,62,1,109
2583,1450,32,2,1029
2584,1451,32,1,1029
2585,1452,63,2,339
2586,1452,66,1,399
2587,1452,107,1,429
2588,1453,37,1,1449
2589,1453,27,1,1069
2590,1454,45,1,1869
2591,1455,79,1,919
2592,1455,27,1,1069
2593,1456,95,1,1949
2594,1456,93,2,849
2595,1456,115,1,719
2596,1456,104,1,379
2597,1457,96,1,2909
2598,1458,33,2,849
2599,1458,18,1,10659
2600,1458,16,1,2829
2601,1459,76,1,999
2602,1459,117,1,799
2603,1460,87,2,219
2604,1460,98,1,2369
2605,1460,91,1,1129
2606,1461,58,1,329
2607,1462,28,2,1269
2608,1462,55,1,1309
2609,1463,48,1,509
2610,1464,42,1,1139
2611,1465,108,2,909
2612,1465,29,3,1079
2613,1466,114,1,879
2614,1467,44,1,4769
2615,1468,47,1,2899
2616,1469,40,1,549
2617,1470,50,1,2799
2618,1471,45,1,1869
2619,1471,44,1,4769
2620,1471,100,1,859
2621,1471,33,2,849
2622,1472,23,1,11319
2623,1473,97,1,1049
2624,1474,59,1,769
2625,1474,6,1,599
2626,1475,14,1,1959
2627,1476,3,2,6139
2628,1477,104,2,379
2629,1478,21,3,1179
2630,1479,36,1,3429
2631,1480,105,1,4109
2632,1481,5,1,16419
2633,1481,88,1,509
2634,1482,10,1,13239
2635,1483,3,1,6139
2636,1483,4,2,9779
2637,1484,30,2,299
2638,1484,86,1,249
2639,1484,117,2,799
2640,1485,51,1,779
2641,1486,83,1,449
2642,1486,40,1,549
2643,1487,112,1,139
2644,1488,79,1,919
2645,1488,36,1,3429
2646,1488,26,2,4509
2647,1489,29,2,1079
2648,1490,17,2,949
2649,1490,79,1,919
2650,1490,3,1,6139
2651,1490,65,2,119
2652,1491,96,2,2909
2653,1492,39,1,409
2654,1493,66,1,399
2655,1493,22,1,13689
2656,1494,56,3,1759
2657,1495,64,1,409
2658,1495,17,1,949
2659,1495,110,2,3309
2660,1496,18,2,10659
2661,1496,67,1,229
2662,1496,68,1,859
2663,1496,63,1,339
2664,1497,55,2,1309
2665,1498,110,2,3309
2666,1498,97,2,1049
2667,1499,119,1,379
2668,1499,57,2,1059
2669,1500,108,2,909
2670,1500,1,1,3829
2671,1501,86,1,249
2672,1502,32,1,1029
2673,1502,15,2,4069
2674,1502,75,1,2779
2675,1502,90,1,1329
2676,1503,120,1,639
2677,1503,26,1,4509
2678,1503,4,1,9779
2679,1504,102,1,3799
2680,1505,12,3,18439
2681,1506,36,1,3429
2682,1506,41,1,1269
2683,1507,106,2,419
2684,1507,62,1,109
2685,1508,38,2,339
2686,1509,13,1,2419
2687,1510,52,1,329
2688,1510,104,1,379
2689,1510,36,1,3429
2690,1510,75,2,2779
2691,1511,58,1,329
2692,1512,63,1,339
2693,1512,105,1,4109
2694,1513,24,1,3709
2695,1513,97,1,1049
2696,1514,10,1,13239
2697,1515,114,1,879
2698,1515,21,2,1179
2699,1516,106,1,419
2700,1517,46,1,189
2701,1517,76,3,999
2702,1517,65,2,119
2703,1517,113,1,559
2704,1518,116,3,259
2705,1518,36,1,3429
2706,1518,65,1,119
2707,1518,111,1,479
2708,1519,82,1,1249
2709,1520,34,1,349
2710,1521,47,1,2899
2711,1522,56,1,1759
2712,1523,78,1,2029
2713,1523,15,2,4069
2714,1524,100,3,859
2715,1525,114,1,879
2716,1526,2,1,1219
2717,1527,99,1,769
2718,1528,114,1,879
2719,1528,56,1,1759
2720,1529,120,1,639
2721,1529,61,1,1759
2722,1530,33,1,849
2723,1530,102,2,3799
2724,1531,49,1,1609
2725,1532,95,1,1949
2726,1532,12,1,18439
2727,1532,7,1,3279
2728,1533,80,1,669
2729,1533,14,3,1959
2730,1534,80,1,669
2731,1535,112,1,139
2732,1536,36,1,3429
2733,1537,117,1,799
2734,1538,93,1,849
2735,1539,56,1,1759
2736,1539,70,1,1079
2737,1539,89,1,949
2738,1539,105,1,4109
2739,1540,25,1,1279
2740,1540,76,1,999
2741,1541,78,1,2029
2742,1541,37,1,1449
2743,1542,82,2,1249
2744,1542,69,3,659
2745,1542,42,1,1139
2746,1543,93,1,849
2747,1543,34,1,349
2748,1543,33,2,849
2749,1544,40,1,549
2750,1544,101,1,3679
2751,1545,10,1,13239
2752,1546,20,1,20069
2753,1546,22,1,13689
2754,1547,82,1,1249
2755,1548,65,1,119
2756,1549,102,1,3799
2757,1550,81,1,2109
2758,1550,49,1,1609
2759,1550,18,1,10659
2760,1550,24,1,3709
2761,1551,61,1,1759
2762,1552,106,2,419
2763,1552,62,1,109
2764,1552,77,2,259
2765,1552,86,1,249
2766,1553,63,1,339
2767,1553,67,2,229
2768,1554,46,1,189
2769,1554,30,1,299
2770,1555,63,1,339
2771,1555,83,3,449
2772,1555,22,2,13689
2773,1556,91,1,1129
2774,1557,118,1,499
2775,1557,90,1,1329
2776,1558,91,2,1129
2777,1559,102,3,3799
2778,1559,77,2,259
2779,1559,93,3,849
2780,1560,104,1,379
2781,1560,93,2,849
2782,1560,28,3,1269
2783,1560,17,3,949
2784,1561,114,1,879
2785,1562,3,1,6139
2786,1562,7,1,3279
2787,1562,27,1,1069
2788,1563,57,2,1059
2789,1563,10,1,13239
2790,1564,7,1,3279
2791,1565,53,1,319
2792,1566,66,1,399
2793,1567,91,1,1129
2794,1568,102,1,3799
2795,1569,102,1,3799
2796,1569,100,2,859
2797,1570,56,2,1759
2798,1571,34,1,349
2799,1571,15,1,4069
2800,1572,12,2,18439
2801,1573,11,1,3959
2802,1573,60,1,679
2803,1574,100,1,859
2804,1574,43,1,209
2805,1574,9,2,11269
2806,1575,113,1,559
2807,1575,72,1,2639
2808,1575,40,3,549
2809,1576,93,1,849
2810,1576,75,2,2779
2811,1576,78,1,2029
2812,1576,117,2,799
2813,1577,87,1,219
2814,1578,25,2,1279
2815,1579,29,1,1079
2816,1579,3,1,6139
2817,1580,56,1,1759
2818,1581,106,1,419
2819,1582,54,2,199
2820,1583,75,1,2779
2821,1583,87,1,219
2822,1584,72,1,2639
2823,1585,109,1,3939
2824,1586,50,2,2799
2825,1586,55,1,1309
2826,1587,56,1,1759
2827,1587,62,1,109
2828,1587,34,1,349
2829,1588,102,3,3799
2830,1589,38,1,339
2831,1589,99,1,769
2832,1590,48,1,509
2833,1590,100,1,859
2834,1591,26,1,4509
2835,1592,55,2,1309
2836,1593,80,1,669
2837,1593,22,2,13689
2838,1594,98,2,2369
2839,1594,88,2,509
2840,1595,44,1,4769
2841,1595,37,2,1449
2842,1595,76,3,999
2843,1596,66,2,399
2844,1597,49,1,1609
2845,1598,45,2,1869
2846,1599,84,1,219
2847,1599,119,1,379
2848,1600,86,1,249
2849,1600,38,1,339
2850,1601,63,2,339
2851,1602,60,2,679
2852,1603,1,1,3829
2853,1603,96,1,2909
2854,1604,80,1,669
2855,1605,13,1,2419
2856,1606,100,2,859
2857,1607,62,1,109
2858,1608,47,2,2899
2859,1608,52,1,329
2860,1609,48,1,509
2861,1609,29,1,1079
2862,1610,39,1,409
2863,1611,76,1,999
2864,1612,65,1,119
2865,1613,31,2,559
2866,1613,112,1,139
2867,1613,24,1,3709
2868,1614,94,2,889
2869,1614,118,1,499
2870,1615,43,1,209
2871,1615,25,1,1279
2872,1615,49,1,1609
2873,1615,78,2,2029
2874,1616,30,1,299
2875,1617,51,1,779
2876,1618,109,1,3939
2877,1619,63,1,339
2878,1619,74,1,569
2879,1619,52,1,329
2880,1620,118,1,499
2881,1621,91,1,1129
2882,1622,92,1,219
2883,1622,12,2,18439
2884,1623,43,1,209
2885,1623,54,1,199
2886,1624,27,1,1069
2887,1625,36,2,3429
2888,1626,43,1,209
2889,1626,36,1,3429
2890,1626,77,1,259
2891,1626,14,1,1959
2892,1627,24,1,3709
2893,1628,73,2,399
2894,1628,86,2,249
2895,1628,110,2,3309
2896,1629,80,1,669
2897,1630,99,1,769
2898,1630,32,1,1029
2899,1631,31,1,559
2900,1631,84,1,219
2901,1632,1,1,3829
2902,1633,104,2,379
2903,1634,62,2,109
2904,1635,21,2,1179
2905,1635,102,2,3799
2906,1636,77,1,259
2907,1636,115,1,719
2908,1637,79,2,919
2909,1637,87,1,219
2910,1638,106,1,419
2911,1638,19,1,579
2912,1639,38,2,339
2913,1639,54,1,199
2914,1640,91,1,1129
2915,1641,24,1,3709
2916,1642,58,1,329
2917,1643,92,1,219
2918,1644,1,1,3829
2919,1645,115,1,719
2920,1646,73,1,399
2921,1646,35,1,1069
2922,1647,80,1,669
2923,1647,89,1,949
2924,1647,2,1,1219
2925,1648,59,1,769
2926,1648,106,1,419
2927,1649,41,1,1269
2928,1650,77,1,259
2929,1650,88,1,509
2930,1651,47,1,2899
2931,1652,69,1,659
2932,1653,110,2,3309
2933,1653,76,1,999
2934,1654,60,2,679
2935,1654,17,1,949
2936,1655,5,3,16419
2937,1656,58,1,329
2938,1657,104,2,379
2939,1657,45,1,1869
2940,1657,46,1,189
2941,1657,92,1,219
2942,1658,27,3,1069
2943,1659,59,2,769
2944,1660,50,1,2799
2945,1660,105,1,4109
2946,1661,87,2,219
2947,1662,56,1,1759
2948,1663,39,1,409
2949,1664,94,1,889
2950,1665,80,1,669
2951,1666,116,2,259
2952,1667,105,1,4109
2953,1668,65,1,119
2954,1668,8,1,659
2955,1669,5,1,16419
2956,1670,105,1,4109
2957,1670,27,1,1069
2958,1670,10,1,13239
2959,1671,107,1,429
2960,1671,16,1,2829
2961,1672,100,1,859
2962,1673,94,1,889
2963,1673,21,1,1179
2964,1674,68,1,859
2965,1674,60,1,679
2966,1674,89,1,949
2967,1675,32,1,1029
2968,1675,56,1,1759
2969,1675,33,1,849
2970,1675,77,1,259
2971,1676,39,1,409
2972,1676,2,1,1219
2973,1677,14,1,1959
2974,1677,106,1,419
2975,1678,108,2,909
2976,1678,106,2,419
2977,1678,72,1,2639
2978,1678,28,2,1269
2979,1679,36,1,3429
2980,1680,105,1,4109
2981,1680,69,1,659
2982,1681,12,1,18439
2983,1681,44,3,4769
2984,1682,75,1,2779
2985,1683,84,1,219
2986,1684,87,1,219
2987,1684,26,1,4509
2988,1684,49,1,1609
2989,1685,42,1,1139
2990,1686,7,2,3279
2991,1687,72,1,2639
2992,1687,84,1,219
2993,1688,118,3,499
2994,1689,52,1,329
2995,1690,65,1,119
2996,1690,66,2,399
2997,1690,31,2,559
2998,1691,40,3,549
2999,1691,73,1,399
3000,1692,52,1,329
3001,1693,13,1,2419
3002,1694,68,1,859
3003,1695,27,2,1069
3004,1695,116,1,259
3005,1695,12,1,18439
3006,1696,63,1,339
3007,1697,96,2,2909
3008,1698,116,1,259
3009,1699,44,2,4769
3010,1699,27,2,1069
3011,1700,17,1,949
3012,1700,52,1,329
3013,1700,111,3,479
3014,1701,100,1,859
3015,1702,40,1,549
3016,1703,38,1,339
3017,1704,104,2,379
3018,1705,6,1,599
3019,1706,69,1,659
3020,1707,47,2,2899
3021,1707,86,1,249
3022,1708,33,1,849
3023,1708,18,1,10659
3024,1709,6,1,599
3025,1709,8,1,659
3026,1709,91,2,1129
3027,1710,114,1,879
3028,1711,6,1,599
3029,1711,52,1,329
3030,1712,102,1,3799
3031,1713,52,1,329
3032,1713,59,1,769
3033,1714,9,1,11269
3034,1715,40,1,549
3035,1716,90,2,1329
3036,1717,84,3,219
3037,1717,46,1,189
3038,1717,70,1,1079
3039,1718,29,1,1079
3040,1718,63,2,339
3041,1719,107,1,429
3042,1719,66,3,399
3043,1719,42,1,1139
3044,1720,60,1,679
3045,1721,94,1,889
3046,1722,96,1,2909
3047,1722,29,1,1079
3048,1723,102,2,3799
3049,1723,80,1,669
3050,1723,120,1,639
3051,1724,111,2,479
3052,1725,16,2,2829
3053,1726,33,1,849
3054,1726,99,2,769
3055,1727,15,1,4069
3056,1728,85,1,1849
3057,1728,32,1,1029
3058,1729,3,1,6139
3059,1730,57,2,1059
3060,1730,86,1,249
3061,1730,106,1,419
3062,1731,12,1,18439
3063,1731,77,1,259
3064,1732,57,1,1059
3065,1733,21,2,1179
3066,1733,25,2,1279
3067,1733,32,1,1029
3068,1734,110,1,3309
3069,1735,101,2,3679
3070,1735,31,1,559
3071,1736,49,1,1609
3072,1737,28,2,1269
3073,1738,95,1,1949
3074,1739,51,2,779
3075,1740,70,2,1079
3076,1741,30,1,299
3077,1742,93,1,849
3078,1743,49,1,1609
3079,1744,22,1,13689
3080,1744,16,2,2829
3081,1744,96,2,2909
3082,1745,73,1,399
3083,1745,96,2,2909
3084,1745,55,1,1309
3085,1746,46,1,189
3086,1746,99,1,769
3087,1746,7,1,3279
3088,1747,34,1,349
3089,1748,95,2,1949
3090,1748,14,2,1959
3091,1749,48,3,509
3092,1749,32,1,1029
3093,1750,59,1,769
3094,1751,30,1,299
3095,1751,31,1,559
3096,1752,21,3,1179
3097,1752,64,1,409
3098,1752,13,1,2419
3099,1753,110,1,3309
3100,1754,67,1,229
3101,1755,105,1,4109
3102,1756,94,2,889
3103,1757,19,1,579
3104,1757,107,1,429
3105,1758,115,1,719
3106,1759,34,2,349
3107,1759,82,1,1249
3108,1760,67,1,229
3109,1760,71,1,1049
3110,1761,26,1,4509
3111,1762,21,1,1179
3112,1762,120,1,639
3113,1763,94,1,889
3114,1764,84,1,219
3115,1765,116,2,259
3116,1766,120,1,639
3117,1767,29,3,1079
3118,1767,103,1,2229
3119,1768,113,1,559
3120,1768,44,3,4769
3121,1769,71,1,1049
3122,1769,77,1,259
3123,1770,103,1,2229
3124,1771,44,1,4769
3125,1771,35,1,1069
3126,1771,108,1,909
3127,1772,100,1,859
3128,1772,95,1,1949
3129,1772,60,1,679
3130,1773,100,1,859
3131,1773,90,1,1329
3132,1774,46,1,189
3133,1775,10,1,13239
3134,1776,114,1,879
3135,1776,110,1,3309
3136,1777,57,1,1059
3137,1778,84,1,219
3138,1779,55,1,1309
3139,1780,113,1,559
3140,1781,59,1,769
3141,1782,80,1,669
3142,1783,112,2,139
3143,1783,49,1,1609
3144,1783,41,1,1269
3145,1784,9,2,11269
3146,1784,33,1,849
3147,1784,116,1,259
3148,1785,113,1,559
3149,1786,103,2,2229
3150,1786,42,1,1139
3151,1786,8,1,659
3152,1787,46,1,189
3153,1787,30,2,299
3154,1788,83,2,449
3155,1788,116,2,259
3156,1789,90,1,1329
3157,1790,76,2,999
3158,1790,64,1,409
3159,1791,55,1,1309
3160,1791,80,1,669
3161,1792,83,1,449
3162,1792,44,1,4769
3163,1793,74,1,569
3164,1793,91,1,1129
3165,1793,81,1,2109
3166,1794,52,2,329
3167,1794,112,2,139
3168,1795,68,1,859
3169,1796,22,2,13689
3170,1797,92,1,219
3171,1798,111,2,479
3172,1799,46,2,189
3173,1800,116,3,259
3174,1800,17,2,949
3175,1801,45,1,1869
3176,1801,25,2,1279
3177,1802,109,1,3939
3178,1802,87,1,219
3179,1803,79,2,919
3180,1804,18,1,10659
3181,1804,24,1,3709
3182,1804,51,1,779
3183,1804,88,1,509
3184,1805,59,1,769
3185,1806,97,1,1049
3186,1807,16,2,2829
3187,1807,78,1,2029
3188,1808,70,1,1079
3189,1809,91,1,1129
3190,1810,90,1,1329
3191,1811,117,3,799
3192,1812,14,2,1959
3193,1813,70,1,1079
3194,1814,66,1,399
3195,1814,59,1,769
3196,1814,44,1,4769
3197,1815,111,1,479
3198,1816,72,1,2639
3199,1817,95,1,1949
3200,1818,113,1,559
3201,1819,66,1,399
3202,1819,45,3,1869
3203,1819,77,1,259
3204,1820,117,1,799
3205,1820,73,3,399
3206,1821,70,1,1079
3207,1821,117,1,799
3208,1821,99,1,769
3209,1822,75,1,2779
3210,1823,113,1,559
3211,1824,73,1,399
3212,1824,83,1,449
3213,1825,111,1,479
3214,1826,68,1,859
3215,1827,85,1,1849
3216,1828,109,1,3939
3217,1829,62,1,109
3218,1830,79,1,919
3219,1830,49,1,1609
3220,1831,9,2,11269
3221,1831,43,1,209
3222,1832,72,1,2639
3223,1832,62,2,109
3224,1833,69,1,659
3225,1834,120,2,639
3226,1835,57,1,1059
3227,1835,116,1,259
3228,1836,89,1,949
3229,1837,57,1,1059
3230,1837,100,2,859
3231,1837,108,1,909
3232,1838,45,1,1869
3233,1838,51,1,779
3234,1839,53,2,319
3235,1839,71,1,1049
3236,1840,42,1,1139
3237,1841,31,1,559
3238,1841,34,1,349
3239,1841,83,1,449
3240,1841,93,1,849
3241,1842,90,1,1329
3242,1843,77,1,259
3243,1843,4,2,9779
3244,1844,47,1,2899
3245,1845,107,1,429
3246,1846,6,2,599
3247,1846,50,1,2799
3248,1847,113,1,559
3249,1847,29,1,1079
3250,1848,14,1,1959
3251,1848,23,1,11319
3252,1848,117,2,799
3253,1849,16,1,2829
3254,1849,1,1,3829
3255,1849,39,1,409
3256,1850,72,1,2639
3257,1850,52,2,329
3258,1851,76,2,999
3259,1851,6,1,599
3260,1851,74,1,569
3261,1851,43,1,209
3262,1852,80,1,669
3263,1853,26,1,4509
3264,1854,116,1,259
3265,1855,27,2,1069
3266,1856,55,1,1309
3267,1857,48,1,509
3268,1857,96,2,2909
3269,1858,72,1,2639
3270,1859,91,1,1129
3271,1860,38,2,339
3272,1861,76,1,999
3273,1862,65,1,119
3274,1863,107,1,429
3275,1864,73,1,399
3276,1864,15,1,4069
3277,1864,2,1,1219
3278,1865,99,1,769
3279,1866,68,1,859
3280,1866,82,1,1249
3281,1866,16,1,2829
3282,1866,103,1,2229
3283,1867,52,1,329
3284,1867,50,1,2799
3285,1868,6,1,599
3286,1868,110,1,3309
3287,1869,40,1,549
3288,1870,111,1,479
3289,1871,19,1,579
3290,1872,10,1,13239
3291,1873,72,2,2639
3292,1873,84,1,219
3293,1874,17,3,949
3294,1875,107,1,429
3295,1875,8,1,659
3296,1876,6,1,599
3297,1876,20,1,20069
3298,1877,63,1,339
3299,1878,87,1,219
3300,1878,59,1,769
3301,1878,76,1,999
3302,1879,119,1,379
3303,1879,88,1,509
3304,1880,49,1,1609
3305,1880,6,1,599
3306,1880,57,1,1059
3307,1881,33,1,849
3308,1881,80,1,669
3309,1882,93,1,849
3310,1883,57,1,1059
3311,1883,13,1,2419
3312,1883,24,1,3709
3313,1883,71,1,1049
3314,1884,76,3,999
3315,1885,4,1,9779
3316,1885,17,2,949
3317,1885,48,1,509
3318,1886,48,2,509
3319,1887,78,1,2029
3320,1888,82,1,1249
3321,1889,9,1,11269
3322,1890,104,1,379
3323,1890,57,1,1059
3324,1890,87,2,219
3325,1890,55,2,1309
3326,1891,82,1,1249
3327,1891,49,1,1609
3328,1892,26,1,4509
3329,1892,37,2,1449
3330,1893,60,1,679
3331,1894,16,1,2829
3332,1894,34,1,349
3333,1895,25,1,1279
3334,1895,89,2,949
3335,1896,74,1,569
3336,1897,22,1,13689
3337,1897,113,1,559
3338,1898,57,1,1059
3339,1899,26,2,4509
3340,1900,72,1,2639
3341,1900,102,1,3799
3342,1901,25,1,1279
3343,1902,114,1,879
3344,1903,90,1,1329
3345,1904,62,1,109
3346,1904,115,1,719
3347,1905,32,1,1029
3348,1906,31,1,559
3349,1907,15,1,4069
3350,1908,52,1,329
3351,1908,40,1,549
3352,1909,88,2,509
3353,1910,10,1,13239
3354,1910,53,1,319
3355,1910,71,1,1049
3356,1911,39,1,409
3357,1912,28,3,1269
3358,1912,115,2,719
3359,1912,42,2,1139
3360,1913,19,1,579
3361,1913,37,1,1449
3362,1913,23,2,11319
3363,1914,42,1,1139
3364,1915,70,1,1079
3365,1915,26,1,4509
3366,1915,14,1,1959
3367,1916,10,1,13239
3368,1917,115,3,719
3369,1918,32,2,1029
3370,1918,115,1,719
3371,1919,5,1,16419
3372,1919,56,1,1759
3373,1920,107,1,429
3374,1920,93,2,849
3375,1920,117,2,799
3376,1920,44,1,4769
3377,1921,119,1,379
3378,1922,50,1,2799
3379,1923,107,1,429
3380,1923,4,1,9779
3381,1924,28,3,1269
3382,1925,3,1,6139
3383,1926,85,1,1849
3384,1926,88,1,509
3385,1927,115,1,719
3386,1927,9,1,11269
3387,1928,99,1,769
3388,1928,84,2,219
3389,1929,1,1,3829
3390,1929,102,1,3799
3391,1930,45,2,1869
3392,1930,51,1,779
3393,1931,84,1,219
3394,1932,7,1,3279
3395,1932,96,1,2909
3396,1932,88,1,509
3397,1932,35,2,1069
3398,1933,91,2,1129
3399,1933,2,1,1219
3400,1934,48,2,509
3401,1934,46,2,189
3402,1935,5,1,16419
3403,1936,1,1,3829
3404,1937,41,2,1269
3405,1938,12,2,18439
3406,1939,41,2,1269
3407,1939,108,2,909
3408,1940,59,2,769
3409,1940,100,2,859
3410,1941,73,1,399
3411,1942,84,3,219
3412,1942,118,1,499
3413,1943,120,2,639
3414,1943,94,1,889
3415,1943,49,1,1609
3416,1944,33,1,849
3417,1944,85,2,1849
3418,1945,80,1,669
3419,1946,120,1,639
3420,1946,104,1,379
3421,1946,6,1,599
3422,1947,88,1,509
3423,1947,35,1,1069
3424,1947,40,1,549
3425,1947,95,2,1949
3426,1948,55,1,1309
3427,1949,21,1,1179
3428,1950,25,1,1279
3429,1950,112,1,139
3430,1951,62,1,109
3431,1951,74,1,569
3432,1952,118,1,499
3433,1952,106,1,419
3434,1953,50,1,2799
3435,1953,72,3,2639
3436,1954,51,1,779
3437,1955,53,2,319
3438,1955,4,2,9779
3439,1955,104,2,379
3440,1956,48,1,509
3441,1957,105,2,4109
3442,1957,8,1,659
3443,1958,41,1,1269
3444,1958,39,1,409
3445,1959,81,1,2109
3446,1959,5,1,16419
3447,1959,65,1,119
3448,1960,110,2,3309
3449,1961,58,1,329
3450,1962,114,1,879
3451,1962,69,3,659
3452,1963,82,2,1249
3453,1963,36,1,3429
3454,1964,80,3,669
3455,1964,3,2,6139
3456,1964,92,1,219
3457,1965,81,2,2109
3458,1965,113,2,559
3459,1966,62,1,109
3460,1967,69,2,659
3461,1968,48,1,509
3462,1969,95,1,1949
3463,1969,23,1,11319
3464,1970,45,1,1869
3465,1970,19,2,579
3466,1970,30,3,299
3467,1970,76,1,999
3468,1971,114,1,879
3469,1972,41,1,1269
3470,1973,70,1,1079
3471,1974,46,1,189
3472,1974,96,1,2909
3473,1975,100,1,859
3474,1976,109,3,3939
3475,1976,91,1,1129
3476,1976,36,1,3429
3477,1977,20,1,20069
3478,1978,59,1,769
3479,1979,68,1,859
3480,1979,13,1,2419
3481,1980,15,2,4069
3482,1981,76,2,999
3483,1982,70,1,1079
3484,1982,93,1,849
3485,1983,24,1,3709
3486,1984,78,1,2029
3487,1984,29,3,1079
3488,1985,83,1,449
3489,1986,120,3,639
3490,1987,54,1,199
3491,1987,37,1,1449
3492,1988,71,1,1049
3493,1988,120,1,639
3494,1988,83,1,449
3495,1989,55,1,1309
3496,1989,116,1,259
3497,1990,29,1,1079
3498,1990,10,1,13239
3499,1991,94,1,889
3500,1992,21,1,1179
3501,1993,43,1,209
3502,1994,57,1,1059
3503,1994,2,1,1219
3504,1994,20,1,20069
3505,1995,44,1,4769
3506,1995,2,1,1219
3507,1995,35,2,1069
3508,1996,117,1,799
3509,1996,88,1,509
3510,1996,96,1,2909
3511,1996,101,2,3679
3512,1997,11,2,3959
3513,1997,14,1,1959
3514,1997,18,1,10659
3515,1997,64,1,409
3516,1998,104,1,379
3517,1999,103,1,2229
3518,2000,89,1,949
3519,2000,55,1,1309
3520,2000,68,2,859
3521,2001,36,2,3429
3522,2001,90,1,1329
3523,2002,69,2,659
3524,2002,114,3,879
3525,2002,59,1,769
3526,2003,88,1,509
3527,2003,94,1,889
3528,2004,103,1,2229
3529,2005,6,1,599
3530,2006,63,1,339
3531,2007,22,1,13689
3532,2007,114,2,879
3533,2007,11,1,3959
3534,2007,71,1,1049
3535,2008,78,1,2029
3536,2009,67,1,229
3537,2009,39,3,409
3538,2010,71,1,1049
3539,2011,54,1,199
3540,2011,110,1,3309
3541,2011,14,1,1959
3542,2012,76,1,999
3543,2012,116,1,259
3544,2013,72,1,2639
3545,2014,40,1,549
3546,2014,120,1,639
3547,2015,106,1,419
3548,2016,104,1,379
3549,2016,14,1,1959
3550,2016,112,2,139
3551,2017,51,3,779
3552,2018,42,2,1139
3553,2019,68,1,859
3554,2020,66,1,399
3555,2021,5,1,16419
3556,2021,54,3,199
3557,2022,37,2,1449
3558,2022,40,2,549
3559,2022,67,2,229
3560,2023,22,1,13689
3561,2023,36,2,3429
3562,2023,56,1,1759
3563,2024,112,1,139
3564,2024,79,1,919
3565,2025,33,1,849
3566,2025,10,1,13239
3567,2026,111,1,479
3568,2026,41,1,1269
3569,2027,102,2,3799
3570,2028,36,1,3429
3571,2028,34,1,349
3572,2029,92,2,219
3573,2029,43,1,209
3574,2030,44,1,4769
3575,2030,100,2,859
3576,2031,68,1,859
3577,2031,6,1,599
3578,2031,54,1,199
3579,2032,13,2,2419
3580,2033,120,1,639
3581,2033,7,1,3279
3582,2034,33,1,849
3583,2035,6,1,599
3584,2036,82,1,1249
3585,2036,15,1,4069
3586,2037,35,1,1069
3587,2037,108,1,909
3588,2038,69,1,659
3589,2039,120,3,639
3590,2039,58,2,329
3591,2040,3,1,6139
3592,2040,11,1,3959
3593,2041,44,2,4769
3594,2041,115,1,719
3595,2041,26,1,4509
3596,2042,6,3,599
3597,2042,104,1,379
3598,2043,64,1,409
3599,2043,73,1,399
3600,2043,110,1,3309
3601,2044,21,1,1179
3602,2044,17,1,949
3603,2045,4,2,9779
3604,2046,75,1,2779
3605,2047,38,1,339
3606,2047,48,1,509
3607,2047,66,1,399
3608,2048,104,1,379
3609,2048,63,1,339
3610,2049,117,1,799
3611,2050,98,2,2369
3612,2051,84,2,219
3613,2051,111,2,479
3614,2052,32,1,1029
3615,2053,96,1,2909
3616,2053,19,1,579
3617,2054,80,1,669
3618,2054,110,1,3309
3619,2055,40,2,549
3620,2056,62,1,109
3621,2056,16,1,2829
3622,2057,102,3,3799
3623,2058,57,1,1059
3624,2058,72,1,2639
3625,2058,92,1,219
3626,2059,69,1,659
3627,2059,81,1,2109
3628,2059,86,1,249
3629,2060,97,1,1049
3630,2060,32,2,1029
3631,2061,93,1,849
3632,2061,28,1,1269
3633,2061,62,2,109
3634,2062,71,1,1049
3635,2063,20,1,20069
3636,2063,73,1,399
3637,2064,66,2,399
3638,2064,10,2,13239
3639,2065,52,1,329
3640,2065,54,2,199
3641,2066,63,1,339
3642,2066,18,1,10659
3643,2067,76,3,999
3644,2068,88,2,509
3645,2068,41,1,1269
3646,2068,43,1,209
3647,2069,15,2,4069
3648,2070,39,1,409
3649,2071,57,1,1059
3650,2072,26,3,4509
3651,2073,83,3,449
3652,2074,74,1,569
3653,2075,56,1,1759
3654,2076,9,1,11269
3655,2076,70,1,1079
3656,2077,60,2,679
3657,2077,22,1,13689
3658,2078,114,1,879
3659,2078,108,1,909
3660,2079,37,1,1449
3661,2080,2,1,1219
3662,2080,50,1,2799
3663,2081,89,1,949
3664,2081,11,1,3959
3665,2082,115,1,719
3666,2082,73,1,399
3667,2082,91,1,1129
3668,2083,89,2,949
3669,2083,2,1,1219
3670,2084,115,1,719
3671,2084,26,2,4509
3672,2085,22,2,13689
3673,2085,119,2,379
3674,2086,90,2,1329
3675,2086,93,1,849
3676,2087,16,2,2829
